2.15498 3.254165 4.628666 6.234124 7.99073
9.794474 11.53337 13.10425 14.4263 15.44878
16.15265 16.54711 16.66296 16.54479 16.24353
15.81052 15.29319 14.73267 14.16266 13.60948
13.09271 12.62614 12.21888 11.87634 11.60111
11.39361 11.25259 11.17534 11.1578 11.19447
11.27811 11.39943 11.54659 11.70476 11.85573
11.97773 12.04559 12.03155 11.90668 11.6433
11.21819 10.61646 9.835614 8.888846 7.806816
6.636728 5.438219 4.276194 3.211708 2.292856
